qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.015656709671020508,0.02681732177734375,0.02308034896850586,0.023441314697265625,0.022150516510009766,0.025359392166137695,0.012804508209228516
0.014781713485717773,0.024466276168823242,0.024525165557861328,0.023791790008544922,0.02091193199157715,0.027387142181396484,0.011808633804321289
0.015639543533325195,0.0245974063873291,0.025156497955322266,0.0219118595123291,0.02306509017944336,0.024408817291259766,0.01174163818359375
0.01588726043701172,0.024233579635620117,0.02567911148071289,0.02366161346435547,0.021548986434936523,0.024363040924072266,0.012052297592163086
0.015373468399047852,0.025234460830688477,0.024643421173095703,0.023354053497314453,0.0654604434967041,0.02581787109375,0.012911319732666016
0.01580023765563965,0.024770021438598633,0.022847890853881836,0.023475170135498047,0.02230048179626465,0.024683713912963867,0.011481285095214844
0.015688657760620117,0.02409052848815918,0.025976896286010742,0.023206472396850586,0.022621870040893555,0.024536609649658203,0.011813879013061523
0.014992475509643555,0.024667024612426758,0.023840665817260742,0.02245306968688965,0.02221393585205078,0.02465033531188965,0.011022806167602539
0.01761031150817871,0.023836374282836914,0.025610923767089844,0.02260279655456543,0.02192401885986328,0.025454044342041016,0.011849403381347656
0.015244007110595703,0.023676633834838867,0.025680065155029297,0.022718191146850586,0.023207902908325195,0.025257587432861328,0.011151790618896484
0.01543283462524414,0.022938013076782227,0.023568391799926758,0.024887561798095703,0.023325681686401367,0.02519702911376953,0.011959314346313477
0.01641249656677246,0.02580714225769043,0.02297186851501465,0.020685911178588867,0.024924039840698242,0.024880647659301758,0.05442690849304199
0.01477193832397461,0.024175405502319336,0.023771047592163086,0.02373027801513672,0.023736000061035156,0.02584052085876465,0.0114288330078125
0.015174150466918945,0.024033069610595703,0.025493860244750977,0.022439241409301758,0.021804332733154297,0.02431797981262207,0.012650489807128906
0.015373468399047852,0.026896953582763672,0.024069786071777344,0.02538919448852539,0.023532629013061523,0.025760173797607422,0.011635541915893555
0.0167083740234375,0.02315521240234375,0.02317500114440918,0.02484893798828125,0.022878646850585938,0.02545166015625,0.011089324951171875
0.015295267105102539,0.024776458740234375,0.023309946060180664,0.021462202072143555,0.024082660675048828,0.024311542510986328,0.011816263198852539
0.015170812606811523,0.024257898330688477,0.02379465103149414,0.022167444229125977,0.021263837814331055,0.02474379539489746,0.012168645858764648
0.01463007926940918,0.02605462074279785,0.024753808975219727,0.023307323455810547,0.021712303161621094,0.024970293045043945,0.05342268943786621
0.015456438064575195,0.02492809295654297,0.0227663516998291,0.021997690200805664,0.022459030151367188,0.025284767150878906,0.01203155517578125
0.014928817749023438,0.025498390197753906,0.02335643768310547,0.024192094802856445,0.021323680877685547,0.024702072143554688,0.011563539505004883
0.015290975570678711,0.024294137954711914,0.027904748916625977,0.024669885635375977,0.022262096405029297,0.02483534812927246,0.011253833770751953
0.016232728958129883,0.02557682991027832,0.02430558204650879,0.022445201873779297,0.022610902786254883,0.026414871215820312,0.01110386848449707
0.01555013656616211,0.024930477142333984,0.022060394287109375,0.023406505584716797,0.02327108383178711,0.02468252182006836,0.011887073516845703
0.0158231258392334,0.0241091251373291,0.024456501007080078,0.025906085968017578,0.022704362869262695,0.025365352630615234,0.011158943176269531
0.016292095184326172,0.023784875869750977,0.025956153869628906,0.06495475769042969,0.02214956283569336,0.02661275863647461,0.011480569839477539
0.014992475509643555,0.02476215362548828,0.02526259422302246,0.022832870483398438,0.022624492645263672,0.025147199630737305,0.011000394821166992
0.015163898468017578,0.02388787269592285,0.023661375045776367,0.024440526962280273,0.02338552474975586,0.02479410171508789,0.011609554290771484
0.014925718307495117,0.02471756935119629,0.024609804153442383,0.022920846939086914,0.022424936294555664,0.02488422393798828,0.012115955352783203
0.014856338500976562,0.025068283081054688,0.024399757385253906,0.021219730377197266,0.021370649337768555,0.02533698081970215,0.012323617935180664
0.014999866485595703,0.02407670021057129,0.023324012756347656,0.022420406341552734,0.022340774536132812,0.026449918746948242,0.011752605438232422
0.0176849365234375,0.024335622787475586,0.02385711669921875,0.02211165428161621,0.022307395935058594,0.0251619815826416,0.011219024658203125
0.01646280288696289,0.024190664291381836,0.06511759757995605,0.022521495819091797,0.022120237350463867,0.02502274513244629,0.012404918670654297
0.014912128448486328,0.023463964462280273,0.024967670440673828,0.02342820167541504,0.0235137939453125,0.02590632438659668,0.011099100112915039
0.01572394371032715,0.0268707275390625,0.02316594123840332,0.02357196807861328,0.022353172302246094,0.02496623992919922,0.011156558990478516
0.014946937561035156,0.025054454803466797,0.024721384048461914,0.020958423614501953,0.022607803344726562,0.025363683700561523,0.011868953704833984
0.015659809112548828,0.02542424201965332,0.02422928810119629,0.02207660675048828,0.021328210830688477,0.025117158889770508,0.011855363845825195
0.017360210418701172,0.023792028427124023,0.023329973220825195,0.02422475814819336,0.021611690521240234,0.025158405303955078,0.011558771133422852
0.014875411987304688,0.023444414138793945,0.023077964782714844,0.02233433723449707,0.02283000946044922,0.02450704574584961,0.011601448059082031
0.015978336334228516,0.02444624900817871,0.03943443298339844,0.0487215518951416,0.022576570510864258,0.024136781692504883,0.011857986450195312
0.016140460968017578,0.023974180221557617,0.022778034210205078,0.02159857749938965,0.02363753318786621,0.02573370933532715,0.01163339614868164
0.01598072052001953,0.024365901947021484,0.024366140365600586,0.024589061737060547,0.02245807647705078,0.024768590927124023,0.011318445205688477
0.015131950378417969,0.023706912994384766,0.026071548461914062,0.0239412784576416,0.0212860107421875,0.024573087692260742,0.012059211730957031
0.015680551528930664,0.024843215942382812,0.025362491607666016,0.024044275283813477,0.02194666862487793,0.024463891983032227,0.011646270751953125
0.017302751541137695,0.025185585021972656,0.024014711380004883,0.02461409568786621,0.02089214324951172,0.024454832077026367,0.01260232925415039
0.01603221893310547,0.024563074111938477,0.024294376373291016,0.023081064224243164,0.021920442581176758,0.02593398094177246,0.01117086410522461
0.016245603561401367,0.026097774505615234,0.0654745101928711,0.022141695022583008,0.022277116775512695,0.02460026741027832,0.01139211654663086
0.01646900177001953,0.026157617568969727,0.02481555938720703,0.0216214656829834,0.022594928741455078,0.02445363998413086,0.013355493545532227
0.016321897506713867,0.02354264259338379,0.02421402931213379,0.022339582443237305,0.022501468658447266,0.025116443634033203,0.01164555549621582
0.015583992004394531,0.024420976638793945,0.024930477142333984,0.022600412368774414,0.02196645736694336,0.02442336082458496,0.011744260787963867
0.015201330184936523,0.024378538131713867,0.025607585906982422,0.02319025993347168,0.022053241729736328,0.02387523651123047,0.01180267333984375
0.015908241271972656,0.0267946720123291,0.02335333824157715,0.021517515182495117,0.022090911865234375,0.02537989616394043,0.011335372924804688
0.016623973846435547,0.02330803871154785,0.024920940399169922,0.023433208465576172,0.022829532623291016,0.02499985694885254,0.012150764465332031
0.01555490493774414,0.023962974548339844,0.06655454635620117,0.024045944213867188,0.022988557815551758,0.0250396728515625,0.011080741882324219
0.01631927490234375,0.026086091995239258,0.025732755661010742,0.02228093147277832,0.021593809127807617,0.024996519088745117,0.012859344482421875
0.015317916870117188,0.02677178382873535,0.0262300968170166,0.023017168045043945,0.024435997009277344,0.025734901428222656,0.011563539505004883
0.01668715476989746,0.02507925033569336,0.025146484375,0.024686336517333984,0.022830486297607422,0.02688288688659668,0.012095212936401367
0.016153335571289062,0.02625560760498047,0.025397062301635742,0.02409958839416504,0.02211737632751465,0.025958538055419922,0.011692047119140625
0.015437841415405273,0.027445554733276367,0.0261991024017334,0.024550199508666992,0.022693872451782227,0.026288509368896484,0.01190948486328125
0.016580581665039062,0.024401187896728516,0.02695012092590332,0.022022724151611328,0.023874759674072266,0.02651214599609375,0.012769460678100586
0.05846691131591797,0.03031301498413086,0.026261091232299805,0.023824691772460938,0.023530006408691406,0.0265500545501709,0.012918949127197266
0.015804529190063477,0.02367377281188965,0.023520946502685547,0.02200007438659668,0.021992206573486328,0.024934053421020508,0.011160612106323242
0.016314029693603516,0.02457427978515625,0.02482318878173828,0.025765657424926758,0.0237729549407959,0.0247189998626709,0.011828184127807617
0.016852140426635742,0.02318716049194336,0.027047395706176758,0.02363896369934082,0.021671056747436523,0.025087594985961914,0.011327028274536133
0.01537179946899414,0.02628183364868164,0.024573087692260742,0.02390265464782715,0.021694660186767578,0.025244712829589844,0.012427568435668945
0.01577019691467285,0.024595022201538086,0.023290634155273438,0.021677732467651367,0.022583484649658203,0.024865388870239258,0.011002540588378906
0.015432596206665039,0.02540135383605957,0.02448105812072754,0.02353501319885254,0.022393226623535156,0.0656898021697998,0.012598037719726562
0.016312360763549805,0.02723550796508789,0.026530742645263672,0.02410292625427246,0.021664857864379883,0.024872303009033203,0.013161420822143555
0.01675581932067871,0.023253679275512695,0.024428367614746094,0.024417877197265625,0.022307395935058594,0.024890661239624023,0.011777400970458984
0.015165090560913086,0.02351832389831543,0.02472209930419922,0.023508310317993164,0.021885395050048828,0.025353193283081055,0.011200904846191406
0.015822410583496094,0.024064302444458008,0.025861740112304688,0.022483110427856445,0.02263808250427246,0.024438142776489258,0.01116800308227539
0.015110254287719727,0.026057958602905273,0.023638248443603516,0.02314615249633789,0.02199578285217285,0.02420210838317871,0.011451959609985352
0.016565799713134766,0.02488422393798828,0.02503681182861328,0.022657155990600586,0.02302837371826172,0.0274965763092041,0.011733770370483398
0.01659226417541504,0.025360822677612305,0.02336287498474121,0.02107381820678711,0.023039817810058594,0.024982929229736328,0.010970115661621094
0.015189647674560547,0.04411768913269043,0.047631263732910156,0.022390127182006836,0.022124767303466797,0.024314165115356445,0.012133121490478516
0.017203092575073242,0.025037050247192383,0.02385854721069336,0.02369070053100586,0.021305561065673828,0.02642035484313965,0.012542724609375
0.015470743179321289,0.024570941925048828,0.023311138153076172,0.02251410484313965,0.022687196731567383,0.025278806686401367,0.011991739273071289
0.015490531921386719,0.024730205535888672,0.027236223220825195,0.026107311248779297,0.022496461868286133,0.024030208587646484,0.012018680572509766
0.015095233917236328,0.026445865631103516,0.023508787155151367,0.02254962921142578,0.021320581436157227,0.024814367294311523,0.012003898620605469
